KEGGID	DeltaG0Prime	DeltaGUncertainty	DeltaGmPrime
R01192	C00052 + C00137 <=> C00015 + C01235	-19.289646149028684 	2.5463481956948386 	-19.289646149028684 
R01193	C01225 + C00001 <=> C00137 + C00093	-258.17141201762786 	70710.6781921229 	-275.28624955234886 
R01194	C01235 + C00001 <=> C00137 + C00124	-2.747089732879608 	2.3978232427177835 	-19.86192726760064 
R01195	2 C00138 + C00006 + C00080 <=> 2 C00139 + C00005	-17.33536987253337 	6.019429628464278 	-17.33536987253337 
R01196	2 C00138 + C00024 + C00011 + 2 C00080 <=> 2 C00139 + C00022 + C00010	18.32260579865796 	6.81301806355516 	18.32260579865796 
R01197	2 C00138 + C00091 + C00011 + 2 C00080 <=> 2 C00139 + C00026 + C00010	11.89415922939694 	7.160306834735669 	11.89415922939694 
R01199	2 C00139 + C00109 + C00010 <=> 2 C00138 + C00100 + C00011 + 2 C00080	0.16448345924590058 	8.18118133982454 	0.16448345924590058 
R01200	C00140 + C00001 <=> C00329 + C00033	-8.155753830764644 	2.492747210517574 	-25.27059136548568 
R01201	C00002 + C00140 <=> C00008 + C00357	-9.464894051136334 	2.6243736323138296 	-9.464894051136334 
R01202	C20328 + C00003 + C00001 <=> C01133 + C00004 + C00080	-35.074807800285384 	1.3540303182682742 	-35.074807800285384 
R01203	C00140 + C00007 + C00001 <=> C01133 + C00027	-166.202297350113 	4.660695820305944 	-166.202297350113 
R01204	C00024 + C00329 <=> C00010 + C00140	-22.190919906132393 	2.4517071336784317 	-22.190919906132393 
R01205	C00052 + C00140 <=> C00015 + C00611	-14.958751126188549 	2.834740454675226 	-14.958751126188549 
R01206	C00461 + C00001 <=> C00140 + C00461	-121.03215397157169 	2.631163181052282 	-138.14699150629272 
R01207	C00140 <=> C00645	3.6674701219386963 	2.11734141638142 	3.6674701219386963 
R01209	C04039 <=> C00141 + C00001	-35.85297914941206 	1.3902606693915682 	-35.85297914941206 
R01210	C00141 + C00010 + C00003 <=> C00630 + C00011 + C00004 + C00080	-23.324232133422882 	3.4053623168260776 	-23.324232133422882 
R01211	C01088 + C00003 <=> C00141 + C00011 + C00004 + C00080	1.1803085583963555 	5.071626700018852 	-15.934528976324678 
R01212	C00183 + C00006 + C00001 <=> C00141 + C00014 + C00005 + C00080	37.8209897597375 	3.5254226399626067 	20.706152225016467 
R01213	C02504 + C00010 <=> C00024 + C00141 + C00001	24.902433474287847 	1.3541113072246886 	24.902433474287847 
R01214	C00183 + C00026 <=> C00141 + C00025	1.3817092128612378 	3.5182143172654534 	1.3817092128612378 
R01215	C00183 + C00022 <=> C00141 + C00041	1.0321860285913196 	3.543197116526667 	1.0321860285913196 
R01216	C00966 <=> C00141 + C00067	19.879351893714126 	5.06300436822497 	2.764514358993093 
R01217	C00143 + 2 C00138 + 2 C00080 <=> C00440 + 2 C00139	-54.732876987354445 	7.334686140068668 	-54.732876987354445 
R01218	C00143 + C00003 <=> C00445 + C00004	8.544767250631791 	1.1486859995572507 	8.544767250631791 
R01220	C00143 + C00006 <=> C00445 + C00005	8.523291914843142 	1.1643900542200458 	8.523291914843142 
R01221	C00037 + C00101 + C00003 <=> C00143 + C00014 + C00011 + C00004 + C00080	22.07427353441539 	3.691379308899485 	4.959435999694357 
R01224	C00440 + C00006 <=> C00143 + C00005 + C00080	37.39750711482095 	4.277965667362265 	37.39750711482095 
R01225	C00143 + C00133 + C00001 <=> C00101 + C02115	3.4183460444806415 	2.206087487041409 	3.4183460444806415 
R01226	C00143 + C00141 + C00001 <=> C00101 + C00966	5.44493785209004 	5.028284377771422 	5.44493785209004 
R01227	C00144 + C00001 <=> C00387 + C00009	-5.432415875210048 	3.4440019589513757 	-22.54725340993108 
R01228	C00002 + C00387 <=> C00008 + C00144	-20.338283081500947 	3.4445784953238436 	-20.338283081500947 
R01229	C00144 + C00013 <=> C00242 + C00119	27.308743783328445 	2.265389726871422 	27.308743783328445 
R01230	C00002 + C00655 + C00014 <=> C00020 + C00013 + C00144	-322.7516671518598 	67656.96444618065 	-322.7516671518598 
R01231	C00002 + C00655 + C00064 + C00001 <=> C00020 + C00013 + C00144 + C00025	-334.5457759237914 	67656.96445299467 	-351.66061345851244 
R01232	C01261 + C00001 <=> C00044 + C00144	-41.63306178888384 	6.228115371566504 	-58.74789932360488 
R01233	C00394 + C00001 <=> C00144 + C00103	-33.82082151109233 	3.5516176143534177 	-50.93565904581337 
R01234	C00942 + C00001 <=> C00144	-36.33355854241656 	3.2012173065815945 	-36.33355854241656 
R01235	C00145 + C00019 <=> C20791 + C00021	0.0	0.0	0.0
R01236	C00053 + C00145 <=> C00054 + C02885	0.0	0.0	0.0
R01237	C02085 + C00001 <=> C00145 + C11477	0.0	0.0	0.0
R01238	C00156 <=> C00146 + C00011	-10.981354277076917 	3.3695014929100777 	-28.09619181179795 
R01239	C00019 + C00146 <=> C00021 + C01403	-7.965225719693294 	100000.00009156506 	-7.965225719693294 
R01240	C00029 + C15584 <=> C00015 + C03097	-61.6361525233305 	2.633981712398384 	-61.6361525233305 
R01241	C00146 + C00033 <=> C00548 + C00001	7.056059265221933 	3.0546570349967737 	24.170896799942966 
R01242	C00053 + C15584 <=> C00054 + C00850	-286.4733756344193 	70710.67817633325 	-286.4733756344193 
R01243	C00850 + C00001 <=> C15584 + C00059	202.914258739685 	70710.67821421342 	185.79942120496398 
R01244	C00147 + C00001 <=> C00262 + C00014	-22.157015098854217 	1.6342908213623635 	-39.27185263357525 
R01245	C00212 + C00001 <=> C00147 + C00121	-4.792658376267823 	1.7850224712891916 	-21.907495910988857 
R01246	C00148 + C00003 <=> C03564 + C00004 + C00080	23.416145881229966 	1.5359563797958444 	23.416145881229966 
R01248	C00148 + C00003 <=> C03912 + C00004 + C00080	50.321230106706636 	3.0139449249980994 	50.321230106706636 
R01249	C00148 + C00006 <=> C03564 + C00005 + C00080	23.394670545441258 	1.4971864736104337 	23.394670545441258 
R01251	C00148 + C00006 <=> C03912 + C00005 + C00080	50.2997547709181 	2.9943729472208838 	50.2997547709181 
R01252	C00148 + C00026 + C00007 <=> C01157 + C00042 + C00011	-488.0991996189601 	9.384514705852796 	-488.0991996189601 
R01253	C00148 + C15602 <=> C03912 + C15603	0.0	0.0	0.0
R01255	C00148 <=> C00763	-29.362669036353964 	7.808644807066278 	-29.362669036353964 
R01256	C00002 + C00149 + C00010 <=> C00008 + C00009 + C04348	-6.481797008582621 	3.659369665255756 	-6.481797008582621 
R01257	C00149 + C00016 <=> C00036 + C01352	14.549064769479727 	3.0613319974693685 	14.549064769479727 
R01258	C00151 + C00003 + C00001 <=> C00161 + C00014 + C00004 + C00080	0.0	0.0	0.0
R01259	C00151 + C00001 + C00007 <=> C00161 + C00014 + C00027	0.0	0.0	0.0
R01260	C00151 + C00007 + C00005 <=> C05710 + C00006 + C00001	0.0	0.0	0.0
R01261	C00041 + C00161 <=> C00022 + C00151	0.0	0.0	0.0
R01262	C00051 + C00151 <=> C01419 + C03740	0.0	0.0	0.0
R01263	C02850 + C00001 <=> C00060 + C00151	0.0	0.0	0.0
R01264	C03148 + C00001 + C00007 <=> C00151 + C00067 + C00027	0.0	0.0	0.0
R01265	C00151 <=> C00405	0.0	0.0	0.0
R01266	C04540 + C00001 <=> C00140 + C00152	19.66376610564372 	4.411647975174112 	2.548928570922687 
R01267	C00152 <=> C02512 + C00001	-78.90696358901519 	100000.00007015702 	-78.90696358901519 
R01268	C00153 + C00001 <=> C00253 + C00014	-6.251829301030917 	3.2745634496935976 	-23.36666683575195 
R01269	C00019 + C00153 + C00080 <=> C00021 + C02918	55.09501545115495 	100000.0001464346 	55.09501545115495 
R01270	C00455 + C00001 <=> C00153 + C00117	-20.009557435564034 	5.196323315344471 	-37.12439497028507 
R01271	C00455 + C00013 <=> C00153 + C00119	13.614672185320604 	5.280954286715072 	13.614672185320604 
R01273	C03150 + C00001 <=> C00153 + C00121	-28.49682014831381 	3.486319708705651 	-45.61165768303484 
R01274	C00154 + C00001 <=> C00010 + C00249	-22.460709482431724 	6.398165296809669 	-39.57554701715276 
R01277	C00517 + C00010 + C00003 <=> C00154 + C00004 + C00080	-14.090356215671171 	1.921149293715957 	3.024481319049862 
R01278	C00154 + C00006 <=> C05272 + C00005 + C00080	61.593385317318834 	2.085611209742131 	61.593385317318834 
R01279	C00154 + C00016 <=> C05272 + C01352	46.4961985630624 	3.6017557416841774 	46.4961985630624 
R01280	C00002 + C00249 + C00010 <=> C00020 + C00154 + C00013	-12.82358043900345 	6.405288570414584 	-12.82358043900345 
R01281	C00154 + C00065 <=> C02934 + C00010 + C00011	8.05020562620917 	3.925488772097184 	-9.064631908511863 
R01282	C00154 + C00028 <=> C05272 + C00030	0.0	0.0	0.0
R01283	C00155 + C00001 <=> C00283 + C00014 + C00109	-2.3386254529602937 	6.2581664049807815 	-36.56830052240236 
R01286	C02291 + C00001 <=> C00155 + C00014 + C00022	0.9937810054895155 	2.7228363756659886 	-33.23589406395255 
R01287	C01077 + C00283 <=> C00155 + C00033	-64.45333400613349 	5.4825305268846325 	-64.45333400613349 
R01288	C01118 + C00283 <=> C00155 + C00042	-56.371721286582556 	5.817640929531377 	-56.371721286582556 
R01289	C00065 + C00155 <=> C00542 + C00001	-29.951844225516815 	2.7477161114105275 	-12.837006690795782 
R01290	C00065 + C00155 <=> C02291 + C00001	-29.951844225516815 	2.7477161114105275 	-12.837006690795782 
R01291	C03539 <=> C11838 + C00155	-16.259708583540988 	2.6419979505512154 	-33.37454611826202 
R01292	C01817 + 2 C00051 <=> 2 C00155 + C00127	-5.157631630781324 	5.205351894307463 	-5.157631630781324 
R01293	C00633 + C00003 + C00001 <=> C00156 + C00004 + C00080	-34.631586570463526 	1.0939334890058816 	-34.631586570463526 
R01294	C00633 + C00006 + C00001 <=> C00156 + C00005 + C00080	-34.65306190625218 	1.111676323098024 	-34.65306190625218 
R01295	C00180 + C03024 + C00007 <=> C00156 + C03161 + C00001	0.0	0.0	0.0
R01296	C00156 + C00007 + C00004 + C00080 <=> C00230 + C00003 + C00001	-440.25853511382036 	3.6104842858046444 	-423.14369757909935 
R01297	C00156 + C00007 + C00004 + C00080 <=> C00530 + C00011 + C00003 + C00001	-451.2298142189329 	4.839150051909559 	-451.2298142189329 
R01298	C00156 + C00007 + C00005 + C00080 <=> C00230 + C00006 + C00001	-440.23705977803155 	3.6158996870780156 	-423.1222222433105 
R01299	C00156 + C00007 + C00005 + C00080 <=> C00530 + C00011 + C00006 + C00001	-451.20833888314434 	4.843191818817923 	-451.20833888314434 
R01300	C00002 + C00156 + C00010 <=> C00020 + C00013 + C02949	-12.183005215864085 	1.4792071420053012 	-12.183005215864085 
R01301	C02949 + C00001 <=> C00156 + C00010	-23.101284705571366 	1.459030052226146 	-40.2161222402924 
R01302	C00156 + C00022 <=> C00251	120.7303681875777 	6.74885827429436 	137.84520572229872 
R01303	C00156 + C00028 + C00001 <=> C00633 + C00030 + C00007	0.0	0.0	0.0
R01304	C00029 + C00156 <=> C00015 + C03993	-61.62084489769472 	2.633981712398384 	-61.62084489769472 
R01305	C13635 + C00007 <=> C00156 + C00058	-506.3527897684225 	3.404630010865079 	-506.3527897684225 
R01306	C02519 + C00030 + C00007 <=> C00156 + C00067 + C00028 + C00001	0.0	0.0	0.0
R01307	C02370 + C00001 <=> C00156 + C00698 + C00080	0.0	0.0	0.0
R01308	C00156 + C00033 + C00004 + C00080 <=> C00811 + 2 C00001 + C00003	40.80855207328935 	2.0180996592636022 	57.92338960801038 
R01309	C00157 + 2 C00001 <=> C00670 + 2 C00162	0.0	0.0	0.0
R01310	C00157 + C00001 <=> C00416 + C00114	0.0	0.0	0.0
R01312	C00157 + C00001 <=> C00641 + C00588	0.0	0.0	0.0
R01313	C00157 + C00001 <=> C04230 + C00060	0.0	0.0	0.0
R01314	C00157 + C00001 <=> C04233 + C00060	0.0	0.0	0.0
R01315	C00157 + C00001 <=> C04230 + C00162	0.0	0.0	0.0
R01316	C00157 + C00001 <=> C04233 + C00162	0.0	0.0	0.0
R01317	C00157 + C00001 <=> C04230 + C00219	0.0	0.0	0.0
R01318	C00040 + C04230 <=> C00010 + C00157	0.0	0.0	0.0
R01319	C00040 + C04233 <=> C00010 + C00157	0.0	0.0	0.0
R01320	C00019 + C04308 <=> C00021 + C00157	0.0	0.0	0.0
R01321	C00307 + C00641 <=> C00055 + C00157	0.0	0.0	0.0
R01322	C00002 + C00158 + C00010 <=> C00008 + C00009 + C00566	-9.446193384246463 	1.9775853274546418 	-9.446193384246463 
R01323	C00024 + C00158 <=> C00033 + C00566	-14.02216816443152 	1.9942079920809377 	-14.02216816443152 
R01324	C00158 <=> C00311	7.621645348853356 	0.3374119730633504 	7.621645348853356 
R01325	C00158 <=> C00417 + C00001	8.305856911252429 	1.1582301575922267 	8.305856911252429 
R01326	C00002 + C00159 <=> C00008 + C00275	-16.306196640914067 	1.4531241503665617 	-16.306196640914067 
R01327	C00081 + C00159 <=> C00104 + C00275	-19.923586211367883 	2.0659186734401036 	-19.923586211367883 
R01328	C03862 + C00001 <=> C00110 + C00159	-250.0341229153826 	70710.67820134276 	-267.14896045010363 
R01329	C05400 + C00001 <=> C00159 + C00124	4.322343657587953 	2.9121520389970272 	-12.79249387713308 
R01330	C00131 + C00159 <=> C00206 + C00275	-19.291264680169242 	2.0177253968832107 	-19.291264680169242 
R01331	G10542 + C00001 <=> C00159 + G10542	-267.49424776214613 	1.2005703504439869 	-284.6090852968672 
R01332	C02492 + (n-1) C00001 <=> n C00159	0.0	0.0	0.0
R01333	C00266 + C00003 + C00001 <=> C00160 + C00004 + C00080	-59.08189102716186 	2.392794011123034 	-59.08189102716186 
R01334	C00988 + C00001 <=> C00160 + C00009	-31.136988180119715 	2.0850764095905725 	-48.25182571484075 
R01335	C00160 + C00022 <=> C05406 + C00001	62.01116379864297 	2.319537167290688 	79.126001333364 
R01336	C03600 <=> C00122 + C00160	-16.39703338812651 	3.015587674409322 	-33.51187092284754 
R01337	C00538 + C00003 + C00001 <=> C00161 + C00004 + C00080	0.0	0.0	0.0
R01338	C00538 + C00006 + C00001 <=> C00161 + C00005 + C00080	0.0	0.0	0.0
R01339	C00161 + C00025 <=> C05167 + C00026	0.0	0.0	0.0
R01340	C00405 + C00001 + C00007 <=> C00161 + C00014 + C00027	0.0	0.0	0.0
R01341	C15565 + C00007 <=> C00161 + C00027	0.0	0.0	0.0
R01342	C05167 + C00001 + C00028 <=> C00161 + C00014 + C00030	0.0	0.0	0.0
R01343	C00077 + C00161 <=> C01165 + C00151	0.0	0.0	0.0
R01344	C00405 + C00022 <=> C00161 + C00133	0.0	0.0	0.0
R01346	C00152 + C00161 <=> C02362 + C00151	0.0	0.0	0.0
R01347	C00162 + C00007 + 2 C00340 + 2 C00080 <=> C03547 + 2 C00435 + C00001	0.0	0.0	0.0
R01348	C00162 + C00007 + C03024 <=> C03547 + C03161 + C00001	0.0	0.0	0.0
R01349	C00019 + C00162 <=> C00021 + C03395	0.0	0.0	0.0
R01350	C00116 + C00162 <=> C00422	0.0	0.0	0.0
R01351	C01885 + C00001 <=> C00116 + C00162	0.0	0.0	0.0
R01352	C02112 + C00001 <=> C00116 + C00162	0.0	0.0	0.0
R01353	C00002 + C00163 <=> C00008 + C02876	34.48166470066698 	2.856457590248113 	34.48166470066698 
R01354	C00002 + C00163 <=> C00013 + C05983	873.1058088002409 	4.131199439009814 	873.1058088002409 
R01355	C03652 <=> C00163 + C00022	1.6507400050074708 	2.994372947220858 	-15.464097529713563 
R01357	C00002 + C00164 + C00010 <=> C00020 + C00013 + C00332	0.8526375156712334 	1.4550075622636478 	0.8526375156712334 
R01358	C00332 + C00001 <=> C00164 + C00010	-36.136927437106856 	1.4419648907401754 	-53.25176497182789 
R01359	C00332 + C00033 <=> C00164 + C00024	-5.790253700209645 	1.4374969475348731 	-5.790253700209645 
R01360	C00356 <=> C00024 + C00164	-16.312562302273523 	2.6334741468795784 	-33.42739983699455 
R01361	C01089 + C00003 <=> C00164 + C00004 + C00080	10.857597544633052 	0.7485932368052134 	10.857597544633052 
R01364	C00164 + C00122 <=> C01061 + C00001	69.47362930886847 	3.827427908604183 	86.5884668435895 
R01365	C00136 + C00164 <=> C00246 + C00332	1.413253788800284 	3.4353943389413826 	1.413253788800284 
R01366	C00164 <=> C00207 + C00011	-16.34951688375574 	4.199328797476192 	-33.46435441847677 
R01367	C00164 <=> C06144 + C00001	-106.34570740490811 	100000.00004207595 	-106.34570740490811 
R01368	C00040 + C02112 <=> C00010 + C00165	0.0	0.0	0.0
R01369	C00422 + C00001 <=> C00165 + C00060	0.0	0.0	0.0
R01370	C05607 + C00003 <=> C00166 + C00004 + C00080	34.808677700983985 	4.512028307248257 	34.808677700983985 
R01371	C05607 + C00006 <=> C00166 + C00005 + C00080	34.78720236519539 	4.519524706126735 	34.78720236519539 
R01372	C00166 + C00007 <=> C05852 + C00011	-504.3919534050089 	6.275464937863482 	-504.3919534050089 
R01373	C00254 <=> C00166 + C00001 + C00011	-83.89887861919513 	10.197750558384222 	-101.01371615391616 
R01374	C02265 + C00001 + C15602 <=> C00166 + C00014 + C15603	0.0	0.0	0.0
R01375	C00064 + C00166 <=> C00940 + C00079	-11.090875944189634 	3.1235409092518305 	-11.090875944189634 
R01376	C00078 + C00166 <=> C00331 + C00079	-38.61210967714765 	5.451596328563636 	-38.61210967714765 
R01377	C00166 <=> C00601 + C00011	-27.884108466573828 	5.517433257658433 	-44.99894600129486 
R01378	C00166 <=> C02763	5.700153202580886 	2.994372947220862 	5.700153202580886 
R01381	C00075 + C05385 <=> C00013 + C00167	0.7103841066451593 	2.994372947220853 	0.7103841066451593 
R01383	C00167 + C01335 <=> C00015 + C03033	0.0	0.0	0.0
R01384	C00167 <=> C00190 + C00011	-11.894862283111948 	3.6530885348371678 	-29.00969981783298 
R01385	C00167 <=> C00617	-1.0456390502336035 	1.7288020271320899 	-1.0456390502336035 
R01386	C00167 <=> C01623 + C00011	-12.622894238741111 	3.66169489701158 	-29.737731773462144 
R01387	C00167 <=> C02330	-2.511422887540448 	1.191257356664998 	-2.511422887540448 
R01388	C00258 + C00003 <=> C00168 + C00004 + C00080	31.239703775335357 	0.40100485946559994 	31.239703775335357 
R01390	C00168 + C00011 <=> C00975	-3.2505403945521536 	4.181524454343608 	13.86429714016888 
R01392	C00258 + C00006 <=> C00168 + C00005 + C00080	31.2182284395466 	0.5282789732998412 	31.2182284395466 
R01393	C00168 <=> C00266 + C00011	-20.63441669995617 	3.649266629261749 	-37.7492542346772 
R01394	C00168 <=> C01146	1.5162435511152916 	1.7747003539558643 	1.5162435511152916 
R01395	C00002 + C01563 <=> C00008 + C00169	16.704147410242694 	2.117341416381437 	16.704147410242694 
R01396	C00169 + C00047 <=> C00009 + C02427	-0.45122751189826715 	4.683219580347483 	-0.45122751189826715 
R01397	C00169 + C00049 <=> C00009 + C00438	-21.182196708175475 	2.9943729472208425 	-21.182196708175475 
R01398	C00169 + C00077 <=> C00009 + C00327	-28.01228602726878 	2.9943729472209237 	-28.01228602726878 
R01399	C00169 + C00134 <=> C00009 + C00436	3.764992572926303 	4.388850684778476 	3.764992572926303 
R01400	C00169 <=> C06059	0.0	0.0	0.0
R01401	C00170 + C00001 <=> C00147 + C03089	-12.377147348126314 	2.230864920866856 	-29.491984882847348 
R01402	C00170 + C00009 <=> C00147 + C04188	11.185172251038287 	2.9943729472208602 	11.185172251038287 
R01403	C00173 + C00003 <=> C00693 + C00004 + C00080	0.0	0.0	0.0
R01404	C00173 + C00006 <=> C00693 + C00005 + C00080	0.0	0.0	0.0
R01406	C00002 + C00638 + C00229 <=> C00020 + C00013 + C20683	0.0	0.0	0.0
R01407	C00002 + C00638 + C02743 <=> C00020 + C00013 + C03371	0.0	0.0	0.0
R01408	C00488 <=> C01326 + C00001	39.326012403220666 	6.799203049707961 	39.326012403220666 
R01409	C05712 <=> C00177 + C00071	0.0	0.0	0.0
R01410	C01326 + C00084 + C00014 <=> C05714 + C00001	-181.78967616648174 	100000.00010797678 	-147.56000109703967 
R01411	C02376 + C00001 <=> C00178 + C00014	-24.943332831108044 	2.7022333115472272 	-42.05817036582908 
R01412	C00178 + C00026 + C00007 <=> C03088 + C00042 + C00011	-442.6649913935376 	5.114068334250221 	-442.6649913935376 
R01413	C00178 + C00028 + C00001 <=> C05281 + C00030	0.0	0.0	0.0
R01414	C00906 + C00003 <=> C00178 + C00004 + C00080	3.119535457998545 	3.158856027203926 	3.119535457998545 
R01415	C21028 + C00006 <=> C00178 + C00005 + C00080	3.0980601222096666 	3.167677196854722 	3.0980601222096666 
R01416	C00179 + C00001 <=> C00436 + C00014	-37.77128732932553 	4.1460400726867785 	-54.886124864046565 
R01417	C00002 + C00179 <=> C00008 + C02726	890.7493624686141 	100000.0000374805 	890.7493624686141 
R01418	C00179 + C00086 <=> C03047 + C00001	63.91031308522043 	5.367226891489047 	81.02515061994146 
